XCoord,YCoord,OID,FIELD1,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,USERTYPE,BIRTH_YEAR,STARTIME,DURATIOND,DURATIONN
-73.96024116,40.71534825,591258,591258,961,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00, ,961.000000
-73.98912867,40.68926942,591302,591302,1603,NULL,NULL,40.689269,-73.989129,Subscriber,1989.000000,2015-06-20 00:00:00, ,1603.000000
-73.96087600,40.71045100,591326,591326,1415,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00, ,1415.000000
-73.96087600,40.71045100,591329,591329,1382,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00, ,1382.000000
-73.97703874,40.69327018,591356,591356,283,NULL,NULL,40.693270,-73.977039,Customer,0.000000,2015-06-20 00:00:00, ,283.000000
-73.96024116,40.71534825,591374,591374,987,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00, ,987.000000
-73.96024116,40.71534825,591375,591375,913,NULL,NULL,40.715348,-73.960241,Subscriber,1991.000000,2015-06-20 00:00:00, ,913.000000
-73.97632328,40.68382604,591378,591378,770,NULL,NULL,40.683826,-73.976323,Subscriber,1992.000000,2015-06-20 00:00:00, ,770.000000
-73.96024116,40.71534825,591381,591381,1051,NULL,NULL,40.715348,-73.960241,Subscriber,1974.000000,2015-06-20 00:00:00, ,1051.000000
-73.96023854,40.68900443,591440,591440,526,NULL,NULL,40.689004,-73.960239,Subscriber,1969.000000,2015-06-20 00:00:00, ,526.000000
-73.96024116,40.71534825,591519,591519,1119,NULL,NULL,40.715348,-73.960241,Subscriber,1990.000000,2015-06-20 00:00:00, ,1119.000000
-73.96087600,40.71045100,591526,591526,1077,NULL,NULL,40.710451,-73.960876,Subscriber,1993.000000,2015-06-20 00:00:00, ,1077.000000
-73.96023854,40.68900443,591541,591541,208,NULL,NULL,40.689004,-73.960239,Subscriber,1989.000000,2015-06-20 00:00:00, ,208.000000
-73.96023854,40.68900443,591604,591604,295,NULL,NULL,40.689004,-73.960239,Subscriber,1974.000000,2015-06-20 00:00:00, ,295.000000
-73.96024116,40.71534825,591653,591653,816,NULL,NULL,40.715348,-73.960241,Subscriber,1981.000000,2015-06-20 00:00:00, ,816.000000
-73.97992700,40.69977300,591705,591705,1707,NULL,NULL,40.699773,-73.979927,Subscriber,1981.000000,2015-06-20 00:00:00, ,1707.000000
-73.96087600,40.71045100,591718,591718,2196,NULL,NULL,40.710451,-73.960876,Subscriber,1985.000000,2015-06-20 00:00:00, ,2196.000000
-73.97992700,40.69977300,591879,591879,1070,NULL,NULL,40.699773,-73.979927,Subscriber,1956.000000,2015-06-20 00:00:00,1070.0,0.000000
-73.98362464,40.69474881,591895,591895,487,NULL,NULL,40.694749,-73.983625,Subscriber,1956.000000,2015-06-20 00:00:00,487.0,0.000000
-73.96476280,40.68851534,591896,591896,571,NULL,NULL,40.688515,-73.964763,Subscriber,1967.000000,2015-06-20 00:00:00,571.0,0.000000
-73.96563307,40.68650065,591927,591927,3383,NULL,NULL,40.686501,-73.965633,Customer,0.000000,2015-06-20 00:00:00,3383.0,0.000000
-73.96024116,40.71534825,591935,591935,1028,NULL,NULL,40.715348,-73.960241,Subscriber,1976.000000,2015-06-20 00:00:00,1028.0,0.000000
-73.95381995,40.69331716,591940,591940,1490,NULL,NULL,40.693317,-73.953820,Subscriber,1977.000000,2015-06-20 00:00:00,1490.0,0.000000
-73.98362464,40.69474881,591977,591977,500,NULL,NULL,40.694749,-73.983625,Subscriber,1969.000000,2015-06-20 00:00:00,500.0,0.000000
-73.96087600,40.71045100,592015,592015,1323,NULL,NULL,40.710451,-73.960876,Subscriber,1976.000000,2015-06-20 00:00:00,1323.0,0.000000
-73.95381995,40.69331716,592137,592137,826,NULL,NULL,40.693317,-73.953820,Subscriber,1981.000000,2015-06-20 00:00:00,826.0,0.000000
-73.97493121,40.68981035,592213,592213,624,NULL,NULL,40.689810,-73.974931,Subscriber,1983.000000,2015-06-20 00:00:00,624.0,0.000000
-73.97493121,40.68981035,592288,592288,1661,NULL,NULL,40.689810,-73.974931,Subscriber,1982.000000,2015-06-20 00:00:00,1661.0,0.000000
-73.96834101,40.70827295,592377,592377,330,NULL,NULL,40.708273,-73.968341,Subscriber,1981.000000,2015-06-20 00:00:00,330.0,0.000000
-73.96087600,40.71045100,592470,592470,1061,NULL,NULL,40.710451,-73.960876,Subscriber,1969.000000,2015-06-20 00:00:00,1061.0,0.000000
-73.96087600,40.71045100,592522,592522,935,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00,935.0,0.000000
-73.98362464,40.69474881,592559,592559,595,NULL,NULL,40.694749,-73.983625,Subscriber,1981.000000,2015-06-20 00:00:00,595.0,0.000000
-73.96563307,40.68650065,592630,592630,123,NULL,NULL,40.686501,-73.965633,Subscriber,1970.000000,2015-06-20 00:00:00,123.0,0.000000
-73.98912867,40.68926942,592636,592636,967,NULL,NULL,40.689269,-73.989129,Subscriber,1966.000000,2015-06-20 00:00:00,967.0,0.000000
-73.97703874,40.69327018,592671,592671,404,NULL,NULL,40.693270,-73.977039,Subscriber,1969.000000,2015-06-20 00:00:00,404.0,0.000000
-73.98362464,40.69474881,592696,592696,1206,NULL,NULL,40.694749,-73.983625,Subscriber,1969.000000,2015-06-20 00:00:00,1206.0,0.000000
-73.96563307,40.68650065,592716,592716,234,NULL,NULL,40.686501,-73.965633,Subscriber,1970.000000,2015-06-20 00:00:00,234.0,0.000000
-73.96087600,40.71045100,592938,592938,824,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00,824.0,0.000000
-73.96087600,40.71045100,592940,592940,1363,NULL,NULL,40.710451,-73.960876,Subscriber,1952.000000,2015-06-20 00:00:00,1363.0,0.000000
-73.96087600,40.71045100,592943,592943,826,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00,826.0,0.000000
-73.98362464,40.69474881,593000,593000,398,NULL,NULL,40.694749,-73.983625,Subscriber,1988.000000,2015-06-20 00:00:00,398.0,0.000000
-73.96563307,40.68650065,593086,593086,279,NULL,NULL,40.686501,-73.965633,Subscriber,1983.000000,2015-06-20 00:00:00,279.0,0.000000
-73.96563307,40.68650065,593109,593109,700,NULL,NULL,40.686501,-73.965633,Subscriber,1978.000000,2015-06-20 00:00:00,700.0,0.000000
-73.98362464,40.69474881,593133,593133,297,NULL,NULL,40.694749,-73.983625,Subscriber,1979.000000,2015-06-20 00:00:00,297.0,0.000000
-73.97632328,40.68382604,593190,593190,389,NULL,NULL,40.683826,-73.976323,Subscriber,1971.000000,2015-06-20 00:00:00,389.0,0.000000
-73.96476280,40.68851534,593197,593197,382,NULL,NULL,40.688515,-73.964763,Subscriber,1969.000000,2015-06-20 00:00:00,382.0,0.000000
-73.97372990,40.69178230,593291,593291,250,NULL,NULL,40.691782,-73.973730,Subscriber,1974.000000,2015-06-20 00:00:00,250.0,0.000000
-73.97493121,40.68981035,593296,593296,161,NULL,NULL,40.689810,-73.974931,Subscriber,1978.000000,2015-06-20 00:00:00,161.0,0.000000
-73.97372990,40.69178230,593297,593297,278,NULL,NULL,40.691782,-73.973730,Subscriber,1979.000000,2015-06-20 00:00:00,278.0,0.000000
-73.96024116,40.71534825,593324,593324,1095,NULL,NULL,40.715348,-73.960241,Subscriber,1981.000000,2015-06-20 00:00:00,1095.0,0.000000
-73.98912867,40.68926942,593353,593353,583,NULL,NULL,40.689269,-73.989129,Subscriber,1979.000000,2015-06-20 00:00:00,583.0,0.000000
-73.96024116,40.71534825,593357,593357,805,NULL,NULL,40.715348,-73.960241,Subscriber,1987.000000,2015-06-20 00:00:00,805.0,0.000000
-73.97372990,40.69178230,593387,593387,369,NULL,NULL,40.691782,-73.973730,Subscriber,1984.000000,2015-06-20 00:00:00,369.0,0.000000
-73.98362464,40.69474881,593422,593422,525,NULL,NULL,40.694749,-73.983625,Subscriber,1969.000000,2015-06-20 00:00:00,525.0,0.000000
-73.97632328,40.68382604,593469,593469,418,NULL,NULL,40.683826,-73.976323,Subscriber,1988.000000,2015-06-20 00:00:00,418.0,0.000000
-73.96563307,40.68650065,593567,593567,295,NULL,NULL,40.686501,-73.965633,Subscriber,1989.000000,2015-06-20 00:00:00,295.0,0.000000
-73.98362464,40.69474881,593602,593602,955,NULL,NULL,40.694749,-73.983625,Subscriber,1960.000000,2015-06-20 00:00:00,955.0,0.000000
-73.98362464,40.69474881,593624,593624,376,NULL,NULL,40.694749,-73.983625,Subscriber,1978.000000,2015-06-20 00:00:00,376.0,0.000000
-73.96087600,40.71045100,593625,593625,773,NULL,NULL,40.710451,-73.960876,Subscriber,1980.000000,2015-06-20 00:00:00,773.0,0.000000
-73.98362464,40.69474881,593639,593639,295,NULL,NULL,40.694749,-73.983625,Subscriber,1985.000000,2015-06-20 00:00:00,295.0,0.000000
-73.96563307,40.68650065,593674,593674,459,NULL,NULL,40.686501,-73.965633,Subscriber,1984.000000,2015-06-20 00:00:00,459.0,0.000000
-73.96986848,40.69794000,593719,593719,1527,NULL,NULL,40.697940,-73.969868,Subscriber,1987.000000,2015-06-20 00:00:00,1527.0,0.000000
-73.96408963,40.70853074,593859,593859,267,NULL,NULL,40.708531,-73.964090,Subscriber,1977.000000,2015-06-20 00:00:00,267.0,0.000000
-73.96986848,40.69794000,593872,593872,146,NULL,NULL,40.697940,-73.969868,Subscriber,1973.000000,2015-06-20 00:00:00,146.0,0.000000
-73.98362464,40.69474881,593950,593950,541,NULL,NULL,40.694749,-73.983625,Subscriber,1982.000000,2015-06-20 00:00:00,541.0,0.000000
-73.97992700,40.69977300,594043,594043,1330,NULL,NULL,40.699773,-73.979927,Subscriber,1956.000000,2015-06-20 00:00:00,1330.0,0.000000
-73.97372990,40.69178230,594088,594088,416,NULL,NULL,40.691782,-73.973730,Subscriber,1969.000000,2015-06-20 00:00:00,416.0,0.000000
-73.96986848,40.69794000,594116,594116,381,NULL,NULL,40.697940,-73.969868,Subscriber,1981.000000,2015-06-20 00:00:00,381.0,0.000000
-73.97372990,40.69178230,594140,594140,583,NULL,NULL,40.691782,-73.973730,Subscriber,1989.000000,2015-06-20 00:00:00,583.0,0.000000
-73.97493121,40.68981035,594163,594163,108,NULL,NULL,40.689810,-73.974931,Subscriber,1969.000000,2015-06-20 00:00:00,108.0,0.000000
-73.96024116,40.71534825,594173,594173,1101,NULL,NULL,40.715348,-73.960241,Subscriber,1987.000000,2015-06-20 00:00:00,1101.0,0.000000
-73.95381995,40.69331716,594278,594278,846,NULL,NULL,40.693317,-73.953820,Subscriber,1969.000000,2015-06-20 00:00:00,846.0,0.000000
-73.96563307,40.68650065,594313,594313,2365,NULL,NULL,40.686501,-73.965633,Subscriber,1967.000000,2015-06-20 00:00:00,2365.0,0.000000
-73.98362464,40.69474881,594355,594355,943,NULL,NULL,40.694749,-73.983625,Subscriber,1986.000000,2015-06-20 00:00:00,943.0,0.000000
-73.98362464,40.69474881,594365,594365,931,NULL,NULL,40.694749,-73.983625,Subscriber,1981.000000,2015-06-20 00:00:00,931.0,0.000000
-73.96024116,40.71534825,594368,594368,1033,NULL,NULL,40.715348,-73.960241,Subscriber,1980.000000,2015-06-20 00:00:00,1033.0,0.000000
-73.98362464,40.69474881,594426,594426,1848,NULL,NULL,40.694749,-73.983625,Subscriber,1979.000000,2015-06-20 00:00:00,1848.0,0.000000
-73.98912867,40.68926942,594552,594552,499,NULL,NULL,40.689269,-73.989129,Subscriber,1959.000000,2015-06-20 00:00:00,499.0,0.000000
-73.95381995,40.69331716,594558,594558,1798,NULL,NULL,40.693317,-73.953820,Subscriber,1979.000000,2015-06-20 00:00:00,1798.0,0.000000
-73.96023854,40.68900443,594601,594601,1493,NULL,NULL,40.689004,-73.960239,Subscriber,1974.000000,2015-06-20 00:00:00,1493.0,0.000000
-73.96563307,40.68650065,594620,594620,280,NULL,NULL,40.686501,-73.965633,Subscriber,1978.000000,2015-06-20 00:00:00,280.0,0.000000
-73.97493121,40.68981035,594697,594697,870,NULL,NULL,40.689810,-73.974931,Subscriber,1984.000000,2015-06-20 00:00:00,870.0,0.000000
-73.96024116,40.71534825,594799,594799,2204,NULL,NULL,40.715348,-73.960241,Subscriber,1974.000000,2015-06-20 00:00:00,2204.0,0.000000
-73.95381995,40.69331716,594812,594812,406,NULL,NULL,40.693317,-73.953820,Subscriber,1967.000000,2015-06-20 00:00:00,406.0,0.000000
-73.98912867,40.68926942,594841,594841,232,NULL,NULL,40.689269,-73.989129,Subscriber,1974.000000,2015-06-20 00:00:00,232.0,0.000000
-73.96024116,40.71534825,594842,594842,1193,NULL,NULL,40.715348,-73.960241,Subscriber,1984.000000,2015-06-20 00:00:00,1193.0,0.000000
-73.97632328,40.68382604,594922,594922,500,NULL,NULL,40.683826,-73.976323,Subscriber,1959.000000,2015-06-20 00:00:00,500.0,0.000000
-73.97632328,40.68382604,594986,594986,480,NULL,NULL,40.683826,-73.976323,Subscriber,1982.000000,2015-06-20 00:00:00,480.0,0.000000
-73.97493121,40.68981035,595010,595010,944,NULL,NULL,40.689810,-73.974931,Subscriber,1980.000000,2015-06-20 00:00:00,944.0,0.000000
-73.99548059,40.70037867,595033,595033,414,NULL,NULL,40.700379,-73.995481,Customer,0.000000,2015-06-20 00:00:00,414.0,0.000000
-73.99548059,40.70037867,595034,595034,409,NULL,NULL,40.700379,-73.995481,Customer,0.000000,2015-06-20 00:00:00,409.0,0.000000
-73.96087600,40.71045100,595036,595036,662,NULL,NULL,40.710451,-73.960876,Subscriber,1959.000000,2015-06-20 00:00:00,662.0,0.000000
-73.97493121,40.68981035,595053,595053,822,NULL,NULL,40.689810,-73.974931,Subscriber,1978.000000,2015-06-20 00:00:00,822.0,0.000000
-73.96024116,40.71534825,595161,595161,672,NULL,NULL,40.715348,-73.960241,Subscriber,1979.000000,2015-06-20 00:00:00,672.0,0.000000
-73.96024116,40.71534825,595162,595162,77,NULL,NULL,40.715348,-73.960241,Subscriber,1978.000000,2015-06-20 00:00:00,77.0,0.000000
-73.96834101,40.70827295,595194,595194,372,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-20 00:00:00,372.0,0.000000
-73.99548059,40.70037867,595288,595288,7328,NULL,NULL,40.700379,-73.995481,Customer,0.000000,2015-06-20 00:00:00,7328.0,0.000000
-73.98912867,40.68926942,595292,595292,437,NULL,NULL,40.689269,-73.989129,Subscriber,1944.000000,2015-06-20 00:00:00,437.0,0.000000
-73.98362464,40.69474881,595299,595299,960,NULL,NULL,40.694749,-73.983625,Subscriber,1983.000000,2015-06-20 00:00:00,960.0,0.000000
-73.96024116,40.71534825,595329,595329,1043,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00,1043.0,0.000000
-73.96024116,40.71534825,595332,595332,1060,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00,1060.0,0.000000
-73.97493121,40.68981035,595354,595354,286,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-20 00:00:00,286.0,0.000000
-73.95643107,40.69064950,595430,595430,775,NULL,NULL,40.690649,-73.956431,Subscriber,1973.000000,2015-06-20 00:00:00,775.0,0.000000
-73.98362464,40.69474881,595461,595461,366,NULL,NULL,40.694749,-73.983625,Subscriber,1985.000000,2015-06-20 00:00:00,366.0,0.000000
-73.98362464,40.69474881,595462,595462,370,NULL,NULL,40.694749,-73.983625,Subscriber,1984.000000,2015-06-20 00:00:00,370.0,0.000000
-73.97372990,40.69178230,595570,595570,760,NULL,NULL,40.691782,-73.973730,Customer,0.000000,2015-06-20 00:00:00,760.0,0.000000
-73.98912867,40.68926942,595583,595583,1594,NULL,NULL,40.689269,-73.989129,Subscriber,1990.000000,2015-06-20 00:00:00,1594.0,0.000000
-73.98912867,40.68926942,595625,595625,280,NULL,NULL,40.689269,-73.989129,Subscriber,1956.000000,2015-06-20 00:00:00,280.0,0.000000
-73.98362464,40.69474881,595639,595639,472,NULL,NULL,40.694749,-73.983625,Subscriber,1973.000000,2015-06-20 00:00:00,472.0,0.000000
-73.98068914,40.69839895,595765,595765,1090,NULL,NULL,40.698399,-73.980689,Customer,0.000000,2015-06-20 00:00:00,1090.0,0.000000
-73.98912867,40.68926942,595771,595771,777,NULL,NULL,40.689269,-73.989129,Subscriber,1965.000000,2015-06-20 00:00:00,777.0,0.000000
-73.98068914,40.69839895,595772,595772,1085,NULL,NULL,40.698399,-73.980689,Subscriber,1986.000000,2015-06-20 00:00:00,1085.0,0.000000
-73.96087600,40.71045100,595826,595826,1163,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00,1163.0,0.000000
-73.96087600,40.71045100,595829,595829,1159,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00,1159.0,0.000000
-73.96087600,40.71045100,595834,595834,1145,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-20 00:00:00,1145.0,0.000000
-73.95381995,40.69331716,595896,595896,1417,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-20 00:00:00,1417.0,0.000000
-73.95381995,40.69331716,595914,595914,1370,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-20 00:00:00,1370.0,0.000000
-73.98912867,40.68926942,595937,595937,2071,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-20 00:00:00,2071.0,0.000000
-73.99052739,40.69475701,596013,596013,909,NULL,NULL,40.694757,-73.990527,Subscriber,1970.000000,2015-06-20 00:00:00,909.0,0.000000
-73.95643107,40.69064950,596059,596059,258,NULL,NULL,40.690649,-73.956431,Subscriber,1978.000000,2015-06-20 00:00:00,258.0,0.000000
-73.95381995,40.69331716,596063,596063,647,NULL,NULL,40.693317,-73.953820,Subscriber,1975.000000,2015-06-20 00:00:00,647.0,0.000000
-73.96024116,40.71534825,596140,596140,288,NULL,NULL,40.715348,-73.960241,Subscriber,1982.000000,2015-06-20 00:00:00,288.0,0.000000
-73.98362464,40.69474881,596145,596145,314,NULL,NULL,40.694749,-73.983625,Subscriber,1970.000000,2015-06-20 00:00:00,314.0,0.000000
-73.98912867,40.68926942,596235,596235,612,NULL,NULL,40.689269,-73.989129,Subscriber,1967.000000,2015-06-20 00:00:00,612.0,0.000000
-73.96024116,40.71534825,596329,596329,1405,NULL,NULL,40.715348,-73.960241,Subscriber,1982.000000,2015-06-20 00:00:00,1405.0,0.000000
-73.97372990,40.69178230,596538,596538,518,NULL,NULL,40.691782,-73.973730,Customer,0.000000,2015-06-20 00:00:00,518.0,0.000000
-73.97372990,40.69178230,596553,596553,493,NULL,NULL,40.691782,-73.973730,Customer,0.000000,2015-06-20 00:00:00,493.0,0.000000
-73.98912867,40.68926942,596655,596655,2356,NULL,NULL,40.689269,-73.989129,Subscriber,1980.000000,2015-06-20 00:00:00,2356.0,0.000000
-73.98362464,40.69474881,596703,596703,326,NULL,NULL,40.694749,-73.983625,Subscriber,1990.000000,2015-06-20 00:00:00,326.0,0.000000
-73.98362464,40.69474881,596761,596761,694,NULL,NULL,40.694749,-73.983625,Subscriber,1974.000000,2015-06-20 00:00:00,694.0,0.000000
-73.96834101,40.70827295,596782,596782,2592,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-20 00:00:00,2592.0,0.000000
-73.96024116,40.71534825,596789,596789,1419,NULL,NULL,40.715348,-73.960241,Subscriber,1985.000000,2015-06-20 00:00:00,1419.0,0.000000
-73.96834101,40.70827295,596801,596801,2563,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-20 00:00:00,2563.0,0.000000
-73.98912867,40.68926942,596891,596891,595,NULL,NULL,40.689269,-73.989129,Subscriber,1973.000000,2015-06-20 00:00:00,595.0,0.000000
-73.96087600,40.71045100,597149,597149,315,NULL,NULL,40.710451,-73.960876,Subscriber,1987.000000,2015-06-20 00:00:00,315.0,0.000000
-73.95643107,40.69064950,597193,597193,522,NULL,NULL,40.690649,-73.956431,Customer,0.000000,2015-06-20 00:00:00,522.0,0.000000
-73.95643107,40.69064950,597194,597194,515,NULL,NULL,40.690649,-73.956431,Customer,0.000000,2015-06-20 00:00:00,515.0,0.000000
-73.95643107,40.69064950,597198,597198,499,NULL,NULL,40.690649,-73.956431,Customer,0.000000,2015-06-20 00:00:00,499.0,0.000000
-73.96024116,40.71534825,597245,597245,1664,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00,1664.0,0.000000
-73.96408963,40.70853074,597259,597259,2020,NULL,NULL,40.708531,-73.964090,Subscriber,1979.000000,2015-06-20 00:00:00,2020.0,0.000000
-73.97703874,40.69327018,597266,597266,202,NULL,NULL,40.693270,-73.977039,Subscriber,1977.000000,2015-06-20 00:00:00,202.0,0.000000
-73.96024116,40.71534825,597274,597274,1568,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00,1568.0,0.000000
-73.97632328,40.68382604,597317,597317,2550,NULL,NULL,40.683826,-73.976323,Subscriber,1974.000000,2015-06-20 00:00:00,2550.0,0.000000
-73.96986848,40.69794000,597351,597351,2068,NULL,NULL,40.697940,-73.969868,Customer,0.000000,2015-06-20 00:00:00,2068.0,0.000000
-73.96986848,40.69794000,597375,597375,2040,NULL,NULL,40.697940,-73.969868,Customer,0.000000,2015-06-20 00:00:00,2040.0,0.000000
-73.98912867,40.68926942,597388,597388,309,NULL,NULL,40.689269,-73.989129,Subscriber,1985.000000,2015-06-20 00:00:00,309.0,0.000000
-73.96986848,40.69794000,597391,597391,1960,NULL,NULL,40.697940,-73.969868,Customer,0.000000,2015-06-20 00:00:00,1960.0,0.000000
-73.95381995,40.69331716,597400,597400,906,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-20 00:00:00,906.0,0.000000
-73.95381995,40.69331716,597405,597405,875,NULL,NULL,40.693317,-73.953820,Subscriber,1983.000000,2015-06-20 00:00:00,875.0,0.000000
-73.97632328,40.68382604,597434,597434,493,NULL,NULL,40.683826,-73.976323,Subscriber,1970.000000,2015-06-20 00:00:00,493.0,0.000000
-73.98362464,40.69474881,597456,597456,917,NULL,NULL,40.694749,-73.983625,Customer,0.000000,2015-06-20 00:00:00,917.0,0.000000
-73.98362464,40.69474881,597467,597467,889,NULL,NULL,40.694749,-73.983625,Customer,0.000000,2015-06-20 00:00:00,889.0,0.000000
-73.98362464,40.69474881,597548,597548,728,NULL,NULL,40.694749,-73.983625,Customer,0.000000,2015-06-20 00:00:00,728.0,0.000000
-73.97372990,40.69178230,597662,597662,306,NULL,NULL,40.691782,-73.973730,Subscriber,1988.000000,2015-06-20 00:00:00,306.0,0.000000
-73.96408963,40.70853074,597829,597829,2771,NULL,NULL,40.708531,-73.964090,Subscriber,1984.000000,2015-06-20 00:00:00,2771.0,0.000000
-73.97493121,40.68981035,597915,597915,372,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-20 00:00:00,372.0,0.000000
-73.97493121,40.68981035,597938,597938,323,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-20 00:00:00,323.0,0.000000
-73.97493121,40.68981035,597947,597947,325,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-20 00:00:00,325.0,0.000000
-73.95381995,40.69331716,597952,597952,666,NULL,NULL,40.693317,-73.953820,Subscriber,1967.000000,2015-06-20 00:00:00,666.0,0.000000
-73.96024116,40.71534825,597975,597975,2312,NULL,NULL,40.715348,-73.960241,Subscriber,1989.000000,2015-06-20 00:00:00,2312.0,0.000000
-73.96024116,40.71534825,598047,598047,2109,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-20 00:00:00,2109.0,0.000000
-73.95643107,40.69064950,598122,598122,615,NULL,NULL,40.690649,-73.956431,Customer,0.000000,2015-06-20 00:00:00,615.0,0.000000
-73.98362464,40.69474881,598126,598126,1466,NULL,NULL,40.694749,-73.983625,Subscriber,1980.000000,2015-06-20 00:00:00,1466.0,0.000000
-73.95643107,40.69064950,598128,598128,588,NULL,NULL,40.690649,-73.956431,Customer,0.000000,2015-06-20 00:00:00,588.0,0.000000
-73.96024116,40.71534825,598140,598140,416,NULL,NULL,40.715348,-73.960241,Subscriber,1963.000000,2015-06-20 00:00:00,416.0,0.000000
-73.98912867,40.68926942,598160,598160,685,NULL,NULL,40.689269,-73.989129,Subscriber,1980.000000,2015-06-20 00:00:00,685.0,0.000000
-73.96834101,40.70827295,598239,598239,509,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-20 00:00:00,509.0,0.000000
-73.96834101,40.70827295,598250,598250,543,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-20 00:00:00,543.0,0.000000
-73.98362464,40.69474881,598353,598353,1263,NULL,NULL,40.694749,-73.983625,Customer,0.000000,2015-06-20 00:00:00,1263.0,0.000000
-73.98362464,40.69474881,598357,598357,1237,NULL,NULL,40.694749,-73.983625,Subscriber,1982.000000,2015-06-20 00:00:00,1237.0,0.000000
-73.98912867,40.68926942,598394,598394,2211,NULL,NULL,40.689269,-73.989129,Subscriber,1974.000000,2015-06-20 00:00:00,2211.0,0.000000
-73.96408963,40.70853074,598447,598447,880,NULL,NULL,40.708531,-73.964090,Subscriber,1986.000000,2015-06-20 00:00:00,880.0,0.000000
-73.96408963,40.70853074,598514,598514,1217,NULL,NULL,40.708531,-73.964090,Subscriber,1980.000000,2015-06-20 00:00:00,1217.0,0.000000
-73.99052739,40.69475701,598532,598532,1524,NULL,NULL,40.694757,-73.990527,Customer,0.000000,2015-06-20 00:00:00,1524.0,0.000000
-73.98362464,40.69474881,598641,598641,354,NULL,NULL,40.694749,-73.983625,Subscriber,1973.000000,2015-06-20 00:00:00,354.0,0.000000
-73.97632328,40.68382604,598667,598667,2743,NULL,NULL,40.683826,-73.976323,Subscriber,1977.000000,2015-06-20 00:00:00,2743.0,0.000000
-73.96476280,40.68851534,598683,598683,220,NULL,NULL,40.688515,-73.964763,Subscriber,1976.000000,2015-06-20 00:00:00,220.0,0.000000
-73.97632328,40.68382604,598688,598688,957,NULL,NULL,40.683826,-73.976323,Customer,0.000000,2015-06-20 00:00:00,957.0,0.000000
-73.97632328,40.68382604,598725,598725,893,NULL,NULL,40.683826,-73.976323,Customer,0.000000,2015-06-20 00:00:00,893.0,0.000000
-73.97632328,40.68382604,598727,598727,743,NULL,NULL,40.683826,-73.976323,Customer,0.000000,2015-06-20 00:00:00,743.0,0.000000
-73.96024116,40.71534825,599004,599004,1422,NULL,NULL,40.715348,-73.960241,Subscriber,1983.000000,2015-06-20 00:00:00,1422.0,0.000000
-73.95643107,40.69064950,599181,599181,845,NULL,NULL,40.690649,-73.956431,Subscriber,1979.000000,2015-06-20 00:00:00,845.0,0.000000
-73.98912867,40.68926942,599262,599262,136,NULL,NULL,40.689269,-73.989129,Subscriber,1978.000000,2015-06-20 00:00:00,136.0,0.000000
-73.98912867,40.68926942,599327,599327,1194,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-20 00:00:00,1194.0,0.000000
-73.98912867,40.68926942,599328,599328,1190,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-20 00:00:00,1190.0,0.000000
-73.97992700,40.69977300,599347,599347,394,NULL,NULL,40.699773,-73.979927,Subscriber,1979.000000,2015-06-20 00:00:00,394.0,0.000000
-73.98912867,40.68926942,599374,599374,1441,NULL,NULL,40.689269,-73.989129,Subscriber,1961.000000,2015-06-20 00:00:00,1441.0,0.000000
-73.97992700,40.69977300,599402,599402,1047,NULL,NULL,40.699773,-73.979927,Subscriber,1956.000000,2015-06-20 00:00:00,1047.0,0.000000
